step 00026 (1.80%) | loss: 3.884144 | lrm: 1.00 | dt: 10234.22ms | tok/sec: 25,614 | mfu: 0.00 | epoch: 1 | total time: 2.72m
step 00027 (1.87%) | loss: 3.871250 | lrm: 1.00 | dt: 10189.57ms | tok/sec: 25,726 | mfu: 0.00 | epoch: 1 | total time: 2.89m
step 00028 (1.94%) | loss: 3.841976 | lrm: 1.00 | dt: 10228.59ms | tok/sec: 25,628 | mfu: 0.00 | epoch: 1 | total time: 3.06m
step 00029 (2.01%) | loss: 3.794851 | lrm: 1.00 | dt: 10219.88ms | tok/sec: 25,650 | mfu: 0.00 | epoch: 1 | total time: 3.23m
step 00030 (2.09%) | loss: 3.750038 | lrm: 1.00 | dt: 10212.09ms | tok/sec: 25,669 | mfu: 0.00 | epoch: 1 | total time: 3.40m
step 00031 (2.16%) | loss: 3.726873 | lrm: 1.00 | dt: 10228.50ms | tok/sec: 25,628 | mfu: 0.00 | epoch: 1 | total time: 3.57m
step 00032 (2.23%) | loss: 3.674841 | lrm: 1.00 | dt: 10191.64ms | tok/sec: 25,721 | mfu: 0.00 | epoch: 1 | total time: 3.74m
step 00033 (2.30%) | loss: 3.609956 | lrm: 1.00 | dt: 10181.53ms | tok/sec: 25,747 | mfu: 0.00 | epoch: 1 | total time: 3.91m
step 00034 (2.36%) | loss: 3.539634 | lrm: 1.00 | dt: 10250.24ms | tok/sec: 25,574 | mfu: 0.00 | epoch: 1 | total time: 4.08m
step 00035 (2.44%) | loss: 3.528742 | lrm: 1.00 | dt: 10244.61ms | tok/sec: 25,588 | mfu: 0.00 | epoch: 1 | total time: 4.25m
step 00036 (2.51%) | loss: 3.491288 | lrm: 1.00 | dt: 10218.89ms | tok/sec: 25,652 | mfu: 0.00 | epoch: 1 | total time: 4.42m
step 00037 (2.58%) | loss: 3.461725 | lrm: 1.00 | dt: 10252.88ms | tok/sec: 25,567 | mfu: 0.00 | epoch: 1 | total time: 4.59m
step 00038 (2.65%) | loss: 3.429900 | lrm: 1.00 | dt: 10163.92ms | tok/sec: 25,791 | mfu: 0.00 | epoch: 1 | total time: 4.76m
step 00039 (2.72%) | loss: 3.439343 | lrm: 1.00 | dt: 10197.47ms | tok/sec: 25,706 | mfu: 0.00 | epoch: 1 | total time: 4.93m
step 00040 (2.78%) | loss: 3.413578 | lrm: 1.00 | dt: 10156.39ms | tok/sec: 25,810 | mfu: 0.00 | epoch: 1 | total time: 5.10m
step 00041 (2.85%) | loss: 3.407882 | lrm: 1.00 | dt: 10176.08ms | tok/sec: 25,760 | mfu: 0.00 | epoch: 1 | total time: 5.27m
step 00042 (2.92%) | loss: 3.400506 | lrm: 1.00 | dt: 10239.48ms | tok/sec: 25,601 | mfu: 0.00 | epoch: 1 | total time: 5.44m
step 00043 (2.98%) | loss: 3.362918 | lrm: 1.00 | dt: 10253.89ms | tok/sec: 25,565 | mfu: 0.00 | epoch: 1 | total time: 5.61m
step 00044 (3.05%) | loss: 3.317727 | lrm: 1.00 | dt: 10248.13ms | tok/sec: 25,579 | mfu: 0.00 | epoch: 1 | total time: 5.78m
step 00045 (3.12%) | loss: 3.276196 | lrm: 1.00 | dt: 10239.83ms | tok/sec: 25,600 | mfu: 0.00 | epoch: 1 | total time: 5.96m
step 00046 (3.20%) | loss: 3.270794 | lrm: 1.00 | dt: 10222.94ms | tok/sec: 25,642 | mfu: 0.00 | epoch: 1 | total time: 6.13m
step 00047 (3.27%) | loss: 3.228044 | lrm: 1.00 | dt: 10196.64ms | tok/sec: 25,708 | mfu: 0.00 | epoch: 1 | total time: 6.30m
step 00048 (3.35%) | loss: 3.168200 | lrm: 1.00 | dt: 10218.34ms | tok/sec: 25,654 | mfu: 0.00 | epoch: 1 | total time: 6.47m
step 00049 (3.43%) | loss: 3.132132 | lrm: 1.00 | dt: 10218.39ms | tok/sec: 25,654 | mfu: 0.00 | epoch: 1 | total time: 6.64m
step 00050 (3.49%) | loss: 3.124817 | lrm: 1.00 | dt: 10188.66ms | tok/sec: 25,728 | mfu: 0.00 | epoch: 1 | total time: 6.81m
